collection_kit_id	ck_number	sample_id	sample_number	sample_type	usage_type	container	additional_info	scheduled_date	ck_collection_date	ck_collect_time	collected_date	collected_time	collection_method	animal_id	diet_no	recipe_number	recipe_change_number	material_number	lot_number	substance_number	substance_change_number	date_code	batch_code	formula_req_info_id	test_id	test_number	cp_phase	test_day	test_num_or_med_test_name	primary_investigator	requester_name	ck_is_deleted	sample_is_deleted	sent_to_lab_date	is_partial	sample_created_date	sample_modified_date	received_by	storage_condition	sample_status	special_instructions	io_number	io_description	instructions_to_lab	ck_location	sample_location	analysis_lab	is_result_completed	work_plan_number	work_plan_name	work_plan_type	chamber_name	pull_number	physcl_anlys_type	work_plan_investigator	shipment_tracking_no	po_number	priority	is_rush_smpl	ext_lab_sample_num	non_compliant	restriction_name	prep_mthd_id	prepmethod	year	month	dag_id	dag_run_id	dr_load_date
58035693	B-50179150	2196704	B-50179150-011S	Blood	Secondary	Cryovial 1.8 mL		2020-02-28	2020-02-28	pre feeding	2020-02-28		NA	7795											95400	105536	Treatment (test)	69	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0		N	2019-11-21	2020-02-28			Available		101186	101186 Gastrointestinal Investigation			PRO-70 - All - 1	B1-Life Sciences	No										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035695	B-50179152	2196708	B-50179152-003P	Blood	Primary	EDTA Tube 2 mL		2020-02-28	2020-02-28	pre feeding	2020-02-28	7:47 AM	NA	14683											95400	105536	Treatment (test)	69	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0		N	2019-11-21	2020-03-06	Chelly Sumner		Disposed		101186	101186 Gastrointestinal Investigation				A3-Clinical	Partially Available										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035695	B-50179152	2196711	B-50179152-006S	Blood	Secondary	Cryovial 1.8 mL		2020-02-28	2020-02-28	pre feeding	2020-02-28		NA	14683											95400	105536	Treatment (test)	69	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-11	N	2019-11-21	2020-03-14			Sent to Lab (External)		101186	101186 Gastrointestinal Investigation			Upright -70C #10 - Shelf 5 - Shelf 5	IDEXX Reference Labs	Yes										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035697	B-50179154	2196718	B-50179154-001P	Blood	Primary	Serum Separator Tube 4 mL		2020-01-23	2020-01-23	pre feeding	2020-01-23	 8:00 AM	NA	17237											95400	105536	Treatment (test)	34	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0		N	2019-11-21	2020-02-03	Chelly Sumner	Wet Ice	Disposed	ICE, Aseptic	101186	101186 Gastrointestinal Investigation					No										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035697	B-50179154	2196719	B-50179154-002P	Blood	Primary	Serum Separator Tube 4 mL		2020-01-23	2020-01-23	pre feeding	2020-01-23	 8:00 AM	NA	17237											95400	105536	Treatment (test)	34	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0		N	2019-11-21	2020-01-25	Chelly Sumner	Wet Ice	Disposed	ICE, Chem	101186	101186 Gastrointestinal Investigation				A3-Clinical	Yes										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035699	B-50179156	2196737	B-50179156-008S	Blood	Secondary	Cryovial 1.8 mL		2020-02-27	2020-02-27	pre feeding	2020-02-27		NA	17237											95400	105536	Treatment (test)	69	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0		N	2019-11-21	2023-10-05			Available		101186	101186 Gastrointestinal Investigation			PRO-70 - All - 1	B1-Life Sciences	Yes										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035701	B-50179158	2196751	B-50179158-010S	Blood	Secondary	Cryovial 1.8 mL		2020-01-23	2020-01-23	pre feeding	2020-01-23		NA	13839											95400	105536	Treatment (test)	34	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-23	N	2019-11-21	2020-03-23			Sent to Lab (External)		101186	101186 Gastrointestinal Investigation				MLM Medical Lab (formerly MD Biosciences)	No								1Z6912930160779688	 7000008171	A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035703	B-50179160	2196763	B-50179160-010S	Blood	Secondary	Cryovial 1.8 mL		2020-02-27	2020-02-27	pre feeding	2020-02-27		NA	13839											95400	105536	Treatment (test)	69	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-23	N	2019-11-21	2020-03-23			Sent to Lab (External)		101186	101186 Gastrointestinal Investigation				MLM Medical Lab (formerly MD Biosciences)	No								1Z6912930160779688	 7000008171	A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035703	B-50179160	2196765	B-50179160-012S	Blood	Secondary	Cryovial 2 mL		2020-02-27	2020-02-27	pre feeding	2020-02-27		NA	13839											95400	105536	Treatment (test)	69	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2022-03-21	N	2019-11-21	2023-03-30	Rachel Eichman		Available		101186	101186 Gastrointestinal Investigation			LSL-80#19 - 4 - 4	A3-Clinical	Yes										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035705	B-50179162	2196771	B-50179162-006S	Blood	Secondary	Cryovial 1.8 mL		2020-01-23	2020-01-23	pre feeding	2020-01-23		NA	15181											95400	105536	Treatment (test)	34	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-11	N	2019-11-21	2020-03-15			Sent to Lab (External)		101186	101186 Gastrointestinal Investigation			Upright -70C #10 - Shelf 5 - Shelf 5	IDEXX Reference Labs	Yes										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035709	B-50179166	2196793	B-50179166-004P	Blood	Primary	RNA PaxGene Tube 2.5 mL		2020-01-24	2020-01-24	pre feeding	2020-01-24		NA	13827											95400	105536	Treatment (test)	34	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-07-20	N	2019-11-21	2020-07-20	Selena Tavener		Disposed		101186	101186 Gastrointestinal Investigation			GEN-70 - All - 1	B1-Life Sciences	No										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035717	B-50179174	2196842	B-50179174-005P	Blood	Primary	Hemogard 2mL with Inhibitors		2020-01-24	2020-01-24	pre feeding	2020-01-24	 7:40 AM	NA	14683											95400	105536	Treatment (test)	34	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0		N	2019-11-21	2020-01-24	Ariane Piper	Wet Ice	Disposed	ICE	101186	101186 Gastrointestinal Investigation					No										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035717	B-50179174	2196846	B-50179174-009S	Blood	Secondary	Cryovial 1.8 mL		2020-01-24	2020-01-24	pre feeding	2020-01-24		NA	14683											95400	105536	Treatment (test)	34	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-30	N	2019-11-21	2020-03-30			Sent to Lab (External)		101186	101186 Gastrointestinal Investigation				Metabolon Inc	No								1Z6912930160070942	 7000008276	A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035720	B-50179177	2196863	B-50179177-002P	Blood	Primary	Serum Separator Tube 4 mL		2020-02-28	2020-02-28	pre feeding	2020-02-28		NA	15344											95400	105536	Treatment (test)	69	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0		N	2019-11-21	2020-03-01	Chelly Sumner	Wet Ice	Disposed	ICE, Chem	101186	101186 Gastrointestinal Investigation				A3-Clinical	Yes										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035722	B-50179179	2196875	B-50179179-002P	Blood	Primary	Serum Separator Tube 4 mL		2020-01-23		pre feeding			NA	13832											95400	105536	Treatment (test)	34	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	1	1		N	2019-11-21	2020-01-17		Wet Ice	Created	ICE, Chem	101186	101186 Gastrointestinal Investigation					No										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035724	B-50179181	2196897	B-50179181-012S	Blood	Secondary	Cryovial 2 mL		2020-02-27		pre feeding			NA	13832											95400	105536	Treatment (test)	69	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	1	1		N	2019-11-21	2020-01-17			Created		101186	101186 Gastrointestinal Investigation					No										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035732	B-50179189	2196937	B-50179189-004P	Blood	Primary	RNA PaxGene Tube 2.5 mL		2020-01-23	2020-01-23	pre feeding	2020-01-23	 8:00 AM	NA	15078											95400	105536	Treatment (test)	34	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-01-23	N	2019-11-21	2020-08-21	Rachel Rusk		Available		101186	101186 Gastrointestinal Investigation			LSL-80 #12 - 3 - 3	B1-Life Sciences	No										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035732	B-50179189	2196945	B-50179189-012S	Blood	Secondary	Cryovial 2 mL		2020-01-23	2020-01-23	pre feeding	2020-01-23		NA	15078											95400	105536	Treatment (test)	34	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2022-03-21	N	2019-11-21	2023-03-30	Rachel Eichman		Available		101186	101186 Gastrointestinal Investigation			LSL-80#19 - 4 - 4	A3-Clinical	Yes										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035738	B-50179195	2196973	B-50179195-004P	Blood	Primary	RNA PaxGene Tube 2.5 mL		2020-02-27	2020-02-27	pre feeding	2020-02-27	7:45 AM	NA	7068											95400	105536	Treatment (test)	69	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-02-27	N	2019-11-21	2020-08-21	Kyle Lickteig		Available		101186	101186 Gastrointestinal Investigation			LSL-80 #12 - 3 - 3	B1-Life Sciences	No										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035740	B-50179197	2196986	B-50179197-005P	Blood	Primary	Hemogard 2mL with Inhibitors		2020-01-23	2020-01-23	pre feeding	2020-01-23	7:50 AM	NA	15069											95400	105536	Treatment (test)	34	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-01-23	N	2019-11-21	2020-01-23	Rachel Rusk	Wet Ice	Disposed	ICE	101186	101186 Gastrointestinal Investigation					No										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035742	B-50179199	2196999	B-50179199-006S	Blood	Secondary	Cryovial 1.8 mL		2020-02-27	2020-02-27	pre feeding	2020-02-27		NA	15069											95400	105536	Treatment (test)	69	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-11	N	2019-11-21	2020-03-14			Sent to Lab (External)		101186	101186 Gastrointestinal Investigation			Upright -70C #10 - Shelf 5 - Shelf 5	IDEXX Reference Labs	Yes										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035751	B-50179208	2197047	B-50179208-006S	Blood	Secondary	Cryovial 1.8 mL		2020-02-28	2020-02-28	pre feeding	2020-02-28		NA	13829											95400	105536	Treatment (test)	69	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-11	N	2019-11-21	2020-03-14			Sent to Lab (External)		101186	101186 Gastrointestinal Investigation			Upright -70C #10 - Shelf 5 - Shelf 5	IDEXX Reference Labs	Yes										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035753	B-50179210	2197058	B-50179210-005P	Blood	Primary	Hemogard 2mL with Inhibitors		2020-01-24	2020-01-24	pre feeding	2020-01-24		NA	15068											95400	105536	Treatment (test)	34	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0		N	2019-11-21	2020-01-24	Ariane Piper	Wet Ice	Disposed	ICE	101186	101186 Gastrointestinal Investigation					No										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035757	B-50179214	2197081	B-50179214-004P	Blood	Primary	RNA PaxGene Tube 2.5 mL		2020-01-23	2020-01-23	pre feeding	2020-01-23	 8:00 AM	NA	14694											95400	105536	Treatment (test)	34	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-01-23	N	2019-11-21	2020-08-21	Rachel Rusk		Available		101186	101186 Gastrointestinal Investigation			LSL-80 #12 - 3 - 3	B1-Life Sciences	No										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035759	B-50179216	2197090	B-50179216-001P	Blood	Primary	Serum Separator Tube 4 mL		2020-02-27	2020-02-27	pre feeding	2020-02-27	8:19 AM	NA	14694											95400	105536	Treatment (test)	69	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0		N	2019-11-21	2020-03-06	Chelly Sumner	Wet Ice	Disposed	ICE, Aseptic	101186	101186 Gastrointestinal Investigation					No										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035759	B-50179216	2197093	B-50179216-004P	Blood	Primary	RNA PaxGene Tube 2.5 mL		2020-02-27	2020-02-27	pre feeding	2020-02-27	8:19 AM	NA	14694											95400	105536	Treatment (test)	69	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-02-27	N	2019-11-21	2020-08-21	Kyle Lickteig		Available		101186	101186 Gastrointestinal Investigation			LSL-80 #12 - 3 - 3	B1-Life Sciences	No										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035763	B-50179220	2197116	B-50179220-003P	Blood	Primary	EDTA Tube 2 mL		2020-02-28	2020-02-28	pre feeding	2020-02-28	08:00 AM	NA	17158											95400	105536	Treatment (test)	69	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0		N	2019-11-21	2020-03-06	Chelly Sumner		Disposed		101186	101186 Gastrointestinal Investigation				A3-Clinical	Partially Available										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035767	B-50179224	2197138	B-50179224-001P	Blood	Primary	Serum Separator Tube 4 mL		2020-02-27	2020-02-27	pre feeding	2020-02-27	7:45 AM	NA	14681											95400	105536	Treatment (test)	69	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0		N	2019-11-21	2020-03-06	Chelly Sumner	Wet Ice	Disposed	ICE, Aseptic	101186	101186 Gastrointestinal Investigation					No										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035767	B-50179224	2197145	B-50179224-008S	Blood	Secondary	Cryovial 1.8 mL		2020-02-27	2020-02-27	pre feeding	2020-02-27		NA	14681											95400	105536	Treatment (test)	69	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0		N	2019-11-21	2023-10-05			Available		101186	101186 Gastrointestinal Investigation			PRO-70 - All - 1	B1-Life Sciences	Yes										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035767	B-50179224	2197146	B-50179224-009S	Blood	Secondary	Cryovial 1.8 mL		2020-02-27	2020-02-27	pre feeding	2020-02-27		NA	14681											95400	105536	Treatment (test)	69	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-30	N	2019-11-21	2020-03-30			Sent to Lab (External)		101186	101186 Gastrointestinal Investigation				Metabolon Inc	No								1Z6912930160070942	 7000008276	A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035769	B-50179226	2197159	B-50179226-010S	Blood	Secondary	Cryovial 1.8 mL		2020-01-23	2020-01-23	pre feeding	2020-01-23		NA	13953											95400	105536	Treatment (test)	34	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-23	N	2019-11-21	2020-03-23			Sent to Lab (External)		101186	101186 Gastrointestinal Investigation				MLM Medical Lab (formerly MD Biosciences)	No								1Z6912930160779688	 7000008171	A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035771	B-50179228	2197168	B-50179228-007S	Blood	Secondary	Cryovial 1.8 mL		2020-02-27	2020-02-27	pre feeding	2020-02-27		NA	13953											95400	105536	Treatment (test)	69	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-05-07	N	2019-11-21	2023-05-30	Hongwang Wang		Available		101186	101186 Gastrointestinal Investigation			ARL Upright -80C #2 - 2 - ALL	C9-Analytical Research Lab	Yes										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035773	B-50179230	2197174	B-50179230-001P	Blood	Primary	Serum Separator Tube 4 mL		2020-01-24	2020-01-24	pre feeding	2020-01-24		NA	13946											95400	105536	Treatment (test)	34	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0		N	2019-11-21	2020-02-03	Chelly Sumner	Wet Ice	Disposed	ICE, Aseptic	101186	101186 Gastrointestinal Investigation					No										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035773	B-50179230	2197178	B-50179230-005P	Blood	Primary	Hemogard 2mL with Inhibitors		2020-01-24	2020-01-24	pre feeding	2020-01-24		NA	13946											95400	105536	Treatment (test)	34	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0		N	2019-11-21	2020-01-24	Ariane Piper	Wet Ice	Disposed	ICE	101186	101186 Gastrointestinal Investigation					No										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035775	B-50179232	2197192	B-50179232-007S	Blood	Secondary	Cryovial 1.8 mL		2020-02-28	2020-02-28	pre feeding	2020-02-28		NA	13946											95400	105536	Treatment (test)	69	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-05-07	N	2019-11-21	2023-05-30	Hongwang Wang		Available		101186	101186 Gastrointestinal Investigation			ARL Upright -80C #2 - 2 - ALL	C9-Analytical Research Lab	Yes										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035777	B-50179234	2197201	B-50179234-004P	Blood	Primary	RNA PaxGene Tube 2.5 mL		2020-01-24	2020-01-24	pre feeding	2020-01-24	7:50 AM	NA	14699											95400	105536	Treatment (test)	34	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0		N	2019-11-21	2020-08-21	Ariane Piper		Disposed		101186	101186 Gastrointestinal Investigation			GEN-70 - All - 1	B1-Life Sciences	No										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035779	B-50179236	2197211	B-50179236-002P	Blood	Primary	Serum Separator Tube 4 mL		2020-02-28	2020-02-28	pre feeding	2020-02-28	08:00 AM	NA	14699											95400	105536	Treatment (test)	69	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0		N	2019-11-21	2020-03-01	Chelly Sumner	Wet Ice	Disposed	ICE, Chem	101186	101186 Gastrointestinal Investigation				A3-Clinical	Yes										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035779	B-50179236	2197213	B-50179236-004P	Blood	Primary	RNA PaxGene Tube 2.5 mL		2020-02-28	2020-02-28	pre feeding	2020-02-28	08:00 AM	NA	14699											95400	105536	Treatment (test)	69	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-02-28	N	2019-11-21	2020-08-21	Kyle Lickteig		Disposed		101186	101186 Gastrointestinal Investigation			GEN-70 - All - 1	B1-Life Sciences	No										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035779	B-50179236	2197220	B-50179236-011S	Blood	Secondary	Cryovial 1.8 mL		2020-02-28	2020-02-28	pre feeding	2020-02-28		NA	14699											95400	105536	Treatment (test)	69	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0		N	2019-11-21	2020-02-28			Available		101186	101186 Gastrointestinal Investigation			PRO-70 - All - 1	B1-Life Sciences	No										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035783	B-50179240	2197240	B-50179240-007S	Blood	Secondary	Cryovial 1.8 mL		2020-02-28	2020-02-28	pre feeding	2020-02-28		NA	14685											95400	105536	Treatment (test)	69	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-05-07	N	2019-11-21	2023-05-30	Hongwang Wang		Available		101186	101186 Gastrointestinal Investigation			ARL Upright -80C #2 - 2 - ALL	C9-Analytical Research Lab	Yes										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035789	B-50179246	2197272	B-50179246-003P	Blood	Primary	EDTA Tube 2 mL		2020-01-24	2020-01-24	pre feeding	2020-01-24	 7:40 AM	NA	14671											95400	105536	Treatment (test)	34	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0		N	2019-11-21	2020-03-06	Chelly Sumner		Disposed		101186	101186 Gastrointestinal Investigation				A3-Clinical	Partially Available										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035789	B-50179246	2197280	B-50179246-011S	Blood	Secondary	Cryovial 1.8 mL		2020-01-24	2020-01-24	pre feeding	2020-01-24		NA	14671											95400	105536	Treatment (test)	34	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0		N	2019-11-21	2020-01-24			Available		101186	101186 Gastrointestinal Investigation			PRO-70 - All - 1	B1-Life Sciences	No										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035801	B-50179258	2197347	B-50179258-006S	Blood	Secondary	Cryovial 1.8 mL		2020-01-23	2020-01-23	pre feeding	2020-01-23		NA	16250											95400	105536	Treatment (test)	34	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-11	N	2019-11-21	2020-03-15			Sent to Lab (External)		101186	101186 Gastrointestinal Investigation			Upright -70C #10 - Shelf 5 - Shelf 5	IDEXX Reference Labs	Yes										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
